,Player,Year,Salaries,Status,Z-Score Salary
2895,Garrett Temple,2019,8000000,LSU,0.9119521087196272
2896,Malik Beasley,2019,1773840,FLORIDAST,0.9997268879638146
2897,Justin Holiday,2019,4500000,WASHINGTON,0.865943546631533
2898,D.J. Augustin,2019,7250000,TEXAS,1.258836599792548
2899,Kent Bazemore,2019,18089888,OLDDOM,1.047798948696461
2900,Austin Rivers,2019,12650000,DUKE,0.8884302941373129
2901,Paul Millsap,2019,29230769,LATECH,1.79643910051615
2902,Gary Harris,2019,16517857,MICHIGANST,1.1546642512972194
2903,Shabazz Napier,2019,1942422,UCONN,0.7071067811865475
2904,Jeremy Lamb,2019,7000000,UCONN,0.7225981048193648
2905,Malik Monk,2019,3447480,KENTUCKY,0.7071067811865475
2906,Markieff Morris,2019,8600000,KANSAS,0.9846695336131768
2907,George Hill,2019,19000000,IUPUI,1.5345864809440264
2908,Kelly Olynyk,2019,12537527,GONZAGA,1.1408946784292116
2909,Marquese Chriss,2019,3206160,WASHINGTON,0.7071067811865476
2910,Danny Green,2019,10000000,UNC,1.0024347371454283
2911,Delon Wright,2019,2536898,UTAH,1.1523762924846348
2912,P.J. Tucker,2019,7959537,TEXAS,1.0795104913747369
2913,Wesley Matthews,2019,18622513,MARQUETTE,1.0498120813820284
2914,Isaiah Thomas,2019,2029463,WASHINGTON,-0.3225512701762081
2915,Tyus Jones,2019,2444052,DUKE,1.4841004861319222
2916,Tony Snell,2019,10607143,NMEXICO,1.174562699796848
2917,E'Twaun Moore,2019,8808685,PURDUE,0.9401639409489584
2918,DeAndre Jordan,2019,22897200,TEXASAM,1.2507392663243824
2919,T.J. McConnell,2019,1600520,ARIZONA,0.953555034821907
2920,Gorgui Dieng,2019,15170787,LOUISVILLE,1.366154071199525
2921,Derrick Favors,2019,16900000,GATECH,1.6923985403631407
2922,Cory Joseph,2019,7945000,TEXAS,0.9404040558660646
2923,Jeff Green,2019,2393887,GEORGETOWN,-0.9597074113020804
2924,Royce O'Neale,2019,1378242,BAYLOR,0.7071067811865475
2925,Nerlens Noel,2019,1757429,KENTUCKY,-1.050090864746992
2926,JaVale McGee,2019,2393887,NEVADA,-0.2644986131418501
2927,Luke Kennard,2019,3275280,DUKE,0.7071067811865475
2928,Alex Len,2019,4350000,MARYLAND,0.4014466752825554
2929,Mason Plumlee,2019,12917808,DUKE,1.1951746886863535
2930,JaMychal Green,2019,7866667,ALABAMA,0.787904513203194
2931,Trevor Ariza,2019,15000000,UCLA,2.28454615155289
2932,Avery Bradley,2019,12000000,TEXAS,1.354002165041936
2933,Rondae Hollis-Jefferson,2019,2470356,ARIZONA,1.4937807125703457
2934,Mike Scott,2019,4320500,VIRGINIA,1.2774707781573755
2935,Patrick Beverley,2019,5027028,ARKANSAS,0.22043420098931837
2936,Trey Lyles,2019,3364249,KENTUCKY,1.4809749948893012
2937,Georges Niang,2019,1512601,IOWAST,0.7071067811865475
2938,Willie Cauley-Stein,2019,4696874,KENTUCKY,1.4655809674685725
2939,Kyle Anderson,2019,8641000,UCLA,1.7727182577773808
2940,Kyle Korver,2019,7560000,CREIGHTON,1.352459002797772
2941,Taj Gibson,2019,14000000,USC,1.4492949801329864
2942,Dwight Powell,2019,9631250,STANFORD,0.8636378626627419
2943,Jakob Poeltl,2019,2947320,UTAH,1.0
2944,Frank Jackson,2019,1378242,DUKE,0.7071067811865475
2945,Pat Connaughton,2019,1641000,NOTREDAME,0.7750796409182301
2946,Justin Jackson,2019,2807880,UNC,0.7071067811865476
2947,Maurice Harkless,2019,10837079,STJOHNS,1.0512085078945737
2948,Robin Lopez,2019,14357750,STANFORD,1.0718444357489116
2949,Draymond Green,2019,17469565,MICHIGANST,0.994715954087392
2950,Abdel Nader,2019,1378242,IOWAST,0.7071067811865476
2951,Marvin Williams,2019,14087500,UNC,1.754920666681806
2952,Rajon Rondo,2019,9000000,KENTUCKY,0.3381974845606038
2953,Solomon Hill,2019,12763467,ARIZONA,1.1546590389968716
2954,Damyean Dotson,2019,1378242,HOUSTON,0.7071067811865476
2955,Torrey Craig,2019,2000000,USCUPSTATE,0.7071067811865475
2956,Damian Jones,2019,1544951,VANDY,0.7071067811865476
2957,Vince Carter,2019,2393887,UNC,-1.197147028159168
2958,Patrick Patterson,2019,5451600,KENTUCKY,0.6563194612128892
2959,Sterling Brown,2019,1378242,SMETHODIST,0.7071067811865475
2960,Ryan Arcidiacono,2019,1349383,VILLANOVA,0.7071067811865476
2961,DeAndre' Bembry,2019,1634640,STJOSEPHS,0.7071067811865476
2962,Treveon Graham,2019,1512601,VCU,0.7071067811865476
2963,Rodney Hood,2019,3472887,DUKE,1.5730974589863271
2964,Anthony Tolliver,2019,5750000,CREIGHTON,0.35327045518597633
2965,Rodney McGruder,2019,1544951,KANSASST,0.7071067811865476
2966,David Nwaba,2019,1512601,CALPOLY,0.7071067811865475
2967,Al-Farouq Aminu,2019,6957105,WAKE,0.8100364566884125
